"VARIABLE","UNIT","COUNTRY","TIME_FORMAT","POWERCODE","obsTime","obsValue","OBS_STATUS","UNIT_label","VARIABLE_label"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1990",56600,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1991",70300,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1992",69900,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1993",70200,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1994",68600,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1995",68500,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1996",68300,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1997",68000,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1998",67500,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","1999",68000,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2000",69000,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2001",68700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2002",67500,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2003",67500,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2004",82793,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2005",82489,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2006",81752,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2007",81307,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2008",79582,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2009",78594,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2010",78092,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2011",77957,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2012",76019,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2013",77146,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2014",78790,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2015",81771,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","DEU","P1Y","6","2016",81129,"P","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1970",64578,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1971",70916,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1972",74644,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1973",75095,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1974",77682,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1975",105201,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1976",106968,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1977",109213,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1978",116481,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1979",136766,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1980",154155,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1981",168250,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1982",182820,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1983",190069,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1984",198164,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1985",211392,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1986",221293,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1987",230638,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1988",241085,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1989",253600,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1990",271512,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1991",286645,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1992",307223,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1993",329816,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1994",375960,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1995",383097,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1996",390466,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1997",321645,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1998",365220,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","1999",387474,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2000",381700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2001",389329,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2002",393200,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2003",399000,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2004",410000,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2005",422915,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2006",436999,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2007",449917,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2008",463865,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2009",436900,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2010",452033,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2011",465600,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2012",480690,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2013",484776,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2014",494128,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2015",508498,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","MEX","P1Y","6","2016",518368,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1984",3083,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1985",3104,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1986",3156,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1987",2717,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1988",3137,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1989",3070,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1990",2737,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1991",1479,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1992",54,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1993",11,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1994",20,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1995",112,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1996",508,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","1997",1237,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2007",2038,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2008",2113,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2009",1951,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2011",1454,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2012",1926,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","BIH","P1Y","6","2013",1764,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1989",333,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1990",337,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1991",372,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1992",374,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1993",373,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1994",385,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1995",389,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1996",411,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1997",420,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1998",439,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","1999",469,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2000",485,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2001",508,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2002",523,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2003",537,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2004",554,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2005",587,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2006",622,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2007",653,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2008",637,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2009",644,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2010",638,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2011",615,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2012",622,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2013",640,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2014",673,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2015",718,"E","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","ISL","P1Y","6","2016",833,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1990",9700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1991",9700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1992",9700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1993",9400,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1994",9500,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1995",9700,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1996",9800,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1997",10197,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1998",10152,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","1999",10136,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2000",9618,"B","Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2001",9630,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2002",9721,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2003",9762,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2004",9717,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2005",9727,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2006",9814,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2007",9932,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2008",9692,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2009",9763,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2010",9922,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2011",10262,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2012",10101,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2013",10312,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2014",10287,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
"T-PASS-RD-BUS","PKM","SWE","P1Y","6","2015",10436,NA,"Passenger-kilometres","Road passenger transport by buses and coaches"
