"VARIABLE","UNIT","COUNTRY","MEASURE","TIME_FORMAT","POWERCODE","obsTime","obsValue","UNIT_label","VARIABLE_label","label.y"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","2008",17104509,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","MKD","MKD","NAT","P1Y","0","2014",NA,"M","Denar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NOR","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","AUT","EUR","P1Y","0","2011",1.1e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","NAT","P1Y","0","1999",134557,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","CZE","EUR_CONST","P1Y","0","1999",8771773,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","2013",14211485,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","SEK","SWE","NAT","P1Y","0","2002",NA,"M","Swedish Krona","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CHF","LIE","NAT","P1Y","0","1995",NA,"M","Swiss Franc","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GEO","EUR","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","EUR","P1Y","0","1999",3.1e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","TRY","TUR","NAT","P1Y","0","2009",NA,"M","Turkish Lira","Inland waterway infrastucture maintenance"
"I-MTN-IWW","JPY","JPN","NAT","P1Y","0","1997",NA,"M","Yen","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CZK","CZE","NAT","P1Y","0","1997",1.57e+08,NA,"Czech Koruna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","EUR","P1Y","0","2010",305233,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","EUR","P1Y","0","2011",228080,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","TRY","TUR","NAT","P1Y","0","2015",NA,"M","Turkish Lira","Inland waterway infrastucture maintenance"
"I-MTN-IWW","NZD","NZL","NAT","P1Y","0","2011",NA,"M","New Zealand Dollar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR_CONST","P1Y","0","2015",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR","P1Y","0","2009",2.6e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","NZD","NZL","NAT","P1Y","0","2015",NA,"M","New Zealand Dollar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","KRW","KOR","NAT","P1Y","0","2015",NA,"M","Won","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","TUR","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","TUR","EUR_CONST","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HUN","EUR","P1Y","0","2015",1416129,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","ISK","ISL","NAT","P1Y","0","2006",NA,"M","Iceland Krona","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","EUR","P1Y","0","2010",6.5e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","NAT","P1Y","0","2000",1e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","1995",10755869,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","1997",10665529,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BGR","EUR","P1Y","0","2013",1022599,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","NAT","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","NAT","P1Y","0","2006",2e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","1999",8828931,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2004",5414792,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","AMD","ARM","NAT","P1Y","0","2003",NA,"M","Armenian Dram","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2002",8331762,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","NAT","P1Y","0","2008",3e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MDA","EUR_CONST","P1Y","0","2007",0,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","CZE","EUR_CONST","P1Y","0","1995",9799951,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","AUT","EUR","P1Y","0","2003",1.7e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","CZE","EUR_CONST","P1Y","0","2000",8132755,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","CZE","EUR_CONST","P1Y","0","1996",11118302,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ARM","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","MKD","MKD","NAT","P1Y","0","2013",NA,"M","Denar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SWE","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ARM","EUR_CONST","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2013",1183941,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","KRW","KOR","NAT","P1Y","0","2013",NA,"M","Won","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR_CONST","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR","P1Y","0","2008",1.7e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR","P1Y","0","2015",16297800,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CHF","LIE","NAT","P1Y","0","1999",NA,"M","Swiss Franc","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NOR","EUR_CONST","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MKD","EUR_CONST","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GRC","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FRA","EUR","P1Y","0","2000",4.6e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CHF","LIE","NAT","P1Y","0","2008",NA,"M","Swiss Franc","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MEX","EUR","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CZK","CZE","NAT","P1Y","0","2008",4.8e+07,NA,"Czech Koruna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MNE","EUR","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GEO","EUR_CONST","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","DKK","DNK","NAT","P1Y","0","2008",NA,"M","Danish Krone","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","EUR","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ISL","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","NAT","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","EUR_CONST","P1Y","0","2014",171927,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ROU","EUR","P1Y","0","2006",17301038,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ROU","EUR","P1Y","0","2004",7652431,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NZL","EUR_CONST","P1Y","0","2008",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NZL","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","JPN","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2011",810120,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","NAT","P1Y","0","1995",4e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","NAT","P1Y","0","2006",740773,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","NOK","NOR","NAT","P1Y","0","1997",NA,"M","Norwegian Krone","Inland waterway infrastucture maintenance"
"I-MTN-IWW","HRK","HRV","NAT","P1Y","0","2000",1.2e+07,NA,"Croatian Kuna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","2015",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR","P1Y","0","2014",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","HRK","HRV","NAT","P1Y","0","2002",4.8e+07,NA,"Croatian Kuna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GRC","EUR","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GRC","EUR","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","DNK","EUR_CONST","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","EUR","P1Y","0","2003",6.1e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MKD","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MKD","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","EUR_CONST","P1Y","0","2001",1017667,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GRC","NAT","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","TUR","EUR_CONST","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ITA","EUR_CONST","P1Y","0","1997",12180103,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","NAT","P1Y","0","1995",1e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MEX","EUR","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","TRY","TUR","NAT","P1Y","0","2005",NA,"M","Turkish Lira","Inland waterway infrastucture maintenance"
"I-MTN-IWW","TRY","TUR","NAT","P1Y","0","2002",NA,"M","Turkish Lira","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","1996",33202631,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LIE","EUR","P1Y","0","2008",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","1997",32450976,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LVA","EUR_CONST","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LVA","EUR_CONST","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LIE","EUR","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","KOR","EUR","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","2003",17021499,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LVA","EUR_CONST","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FRA","EUR_CONST","P1Y","0","2011",57906811,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","KOR","EUR","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","GEL","GEO","NAT","P1Y","0","2012",NA,"M","Lari","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LTU","NAT","P1Y","0","2009",1e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","2008",4229269,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ARM","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","AUT","EUR","P1Y","0","2013",1.7e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NOR","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR_CONST","P1Y","0","2011",18849253,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LVA","EUR_CONST","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","PRT","EUR","P1Y","0","2013",1e+06,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","SEK","SWE","NAT","P1Y","0","2005",NA,"M","Swedish Krona","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVN","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","KOR","EUR","P1Y","0","2015",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CZK","CZE","NAT","P1Y","0","2013",1.2e+08,NA,"Czech Koruna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","JPY","JPN","NAT","P1Y","0","2002",NA,"M","Yen","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HUN","EUR","P1Y","0","2007",33109210,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","JPN","EUR_CONST","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","NAT","P1Y","0","2015",8.2e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MKD","EUR_CONST","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","NZD","NZL","NAT","P1Y","0","1995",NA,"M","New Zealand Dollar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GRC","EUR_CONST","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","CZK","CZE","NAT","P1Y","0","2009",4.7e+07,NA,"Czech Koruna","Inland waterway infrastucture maintenance"
"I-MTN-IWW","PLN","POL","NAT","P1Y","0","1995",4.7e+07,NA,"Zloty","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","TUR","EUR_CONST","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","GEO","EUR_CONST","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","POL","EUR_CONST","P1Y","0","2009",3326191,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","NAT","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","EUR","P1Y","0","2011",5.8e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","EUR","P1Y","0","2012",7.1e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","POL","EUR_CONST","P1Y","0","2013",20651525,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","1998",19608228,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR_CONST","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","2002",5752664,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2003",8752441,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","EST","NAT","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","NAT","P1Y","0","1997",3.5e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ARM","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","2007",2074702,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HRV","EUR_CONST","P1Y","0","1999",1565573,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","NAT","P1Y","0","1996",2.7e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","FIN","EUR","P1Y","0","2005",1.5e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","ISK","ISL","NAT","P1Y","0","2012",NA,"M","Iceland Krona","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ESP","EUR_CONST","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","AMD","ARM","NAT","P1Y","0","2008",NA,"M","Armenian Dram","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","BEL","NAT","P1Y","0","2006",6.7e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","JPY","JPN","NAT","P1Y","0","2000",NA,"M","Yen","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ARM","EUR_CONST","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVK","EUR_CONST","P1Y","0","2012",2939707,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","MKD","MKD","NAT","P1Y","0","2015",NA,"M","Denar","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MLT","EUR","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","LUX","EUR_CONST","P1Y","0","1995",311962,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","HUN","EUR_CONST","P1Y","0","2005",1442529,"E","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","NOR","EUR_CONST","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","CZE","EUR","P1Y","0","2005",2216104,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","DNK","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","ITA","EUR","P1Y","0","1999",2.9e+07,NA,"Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","IRL","EUR_CONST","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","PLN","POL","NAT","P1Y","0","2013",8.8e+07,NA,"Zloty","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","MKD","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","EUR","SVN","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture maintenance"
"I-MTN-IWW","RON","ROU","NAT","P1Y","0","1995",4e+06,NA,"Romanian Leu","Inland waterway infrastucture maintenance"
