"TRAFFIC_PARTICIPATION","AGE_GROUP","INJURY_TYPE","COUNTRY","UNIT","DATA_TYPE","TIME_FORMAT","obsTime","obsValue","OBS_STATUS","INJURY_TYPE_label","AGE_GROUP_label","TRAFFIC_PARTICIPATION_label"
"1030","370","740","PRT","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","Unknown Age","Mopeds"
"1030","140","740","CHE","NUMBER","CORRECTED","P1Y","2008",2,"f","Killed","10-14 Years","Mopeds"
"1030","310","740","JPN","NUMBER","CORRECTED","P1Y","2005",328,NA,"Killed","65 Years and more","Mopeds"
"1030","190","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","18-20 Years","Mopeds"
"1030","190","740","CZE","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","18-20 Years","Mopeds"
"1030","140","740","GBR","NUMBER","CORRECTED","P1Y","2005",1,"f","Killed","10-14 Years","Mopeds"
"1030","230","740","JPN","NUMBER","CORRECTED","P1Y","2016",9,NA,"Killed","21-24 Years","Mopeds"
"1030","120","740","GBR","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","00-05 Years","Mopeds"
"1030","110","740","CZE","NUMBER","CORRECTED","P1Y","2009",4,NA,"Killed","Total","Mopeds"
"1030","310","740","NOR","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","65 Years and more","Mopeds"
"1030","150","740","FIN","NUMBER","CORRECTED","P1Y","2006",8,NA,"Killed","15-17 Years","Mopeds"
"1030","130","740","ISL","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","06-09 Years","Mopeds"
"1030","150","740","USA","NUMBER","CORRECTED","P1Y","2015",3,"p","Killed","15-17 Years","Mopeds"
"1030","130","740","SWE","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Mopeds"
"1030","140","740","DEU","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","10-14 Years","Mopeds"
"1030","130","740","ITA","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","06-09 Years","Mopeds"
"1030","230","740","CHE","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","21-24 Years","Mopeds"
"1030","190","740","FRA","NUMBER","CORRECTED","P1Y","2008",55,NA,"Killed","18-20 Years","Mopeds"
"1030","150","740","PRT","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","15-17 Years","Mopeds"
"1030","150","740","SWE","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","15-17 Years","Mopeds"
"1030","110","740","POL","NUMBER","CORRECTED","P1Y","2009",68,"f","Killed","Total","Mopeds"
"1030","140","740","USA","NUMBER","CORRECTED","P1Y","2005",6,"f","Killed","10-14 Years","Mopeds"
"1030","120","740","PRT","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","00-05 Years","Mopeds"
"1030","190","740","LUX","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","18-20 Years","Mopeds"
"1030","240","740","ITA","NUMBER","CORRECTED","P1Y","2014",46,NA,"Killed","25-64 Years","Mopeds"
"1030","370","740","GRC","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","Unknown Age","Mopeds"
"1030","130","740","FIN","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","06-09 Years","Mopeds"
"1030","140","740","POL","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","10-14 Years","Mopeds"
"1030","190","740","POL","NUMBER","CORRECTED","P1Y","2013",6,NA,"Killed","18-20 Years","Mopeds"
"1030","140","740","LTU","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","10-14 Years","Mopeds"
"1030","140","740","ISR","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","10-14 Years","Mopeds"
"1030","230","740","USA","NUMBER","CORRECTED","P1Y","2010",5,"f","Killed","21-24 Years","Mopeds"
"1030","150","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2013",2,NA,"Killed","15-17 Years","Mopeds"
"1030","130","740","GBR","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Mopeds"
"1030","120","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","00-05 Years","Mopeds"
"1030","240","740","BEL","NUMBER","CORRECTED","P1Y","2015",14,NA,"Killed","25-64 Years","Mopeds"
"1030","190","740","HUN","NUMBER","CORRECTED","P1Y","2013",2,NA,"Killed","18-20 Years","Mopeds"
"1030","240","740","FIN","NUMBER","CORRECTED","P1Y","2010",2,NA,"Killed","25-64 Years","Mopeds"
"1030","110","740","SVN","NUMBER","CORRECTED","P1Y","2011",2,NA,"Killed","Total","Mopeds"
"1030","230","740","USA","NUMBER","CORRECTED","P1Y","2005",1,"f","Killed","21-24 Years","Mopeds"
"1030","110","740","PRT","NUMBER","CORRECTED","P1Y","2005",117,"f","Killed","Total","Mopeds"
"1030","130","740","JPN","NUMBER","CORRECTED","P1Y","2016",0,NA,"Killed","06-09 Years","Mopeds"
"1030","130","740","NOR","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","06-09 Years","Mopeds"
"1030","230","740","CHE","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","21-24 Years","Mopeds"
"1030","130","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","06-09 Years","Mopeds"
"1030","240","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2014",3,NA,"Killed","25-64 Years","Mopeds"
"1030","150","740","ISR","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","15-17 Years","Mopeds"
"1030","150","740","ISR","NUMBER","CORRECTED","P1Y","2011",1,NA,"Killed","15-17 Years","Mopeds"
"1030","150","740","GRC","NUMBER","CORRECTED","P1Y","2015",3,NA,"Killed","15-17 Years","Mopeds"
"1030","130","740","POL","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","06-09 Years","Mopeds"
"1030","120","740","JPN","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","00-05 Years","Mopeds"
"1030","110","740","PRT","NUMBER","CORRECTED","P1Y","2012",57,NA,"Killed","Total","Mopeds"
"1030","370","740","ISL","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","Unknown Age","Mopeds"
"1030","230","740","ITA","NUMBER","CORRECTED","P1Y","2014",6,NA,"Killed","21-24 Years","Mopeds"
"1030","370","740","ISL","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","Unknown Age","Mopeds"
"1030","370","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","Unknown Age","Mopeds"
"1030","110","740","AUT","NUMBER","CORRECTED","P1Y","2009",30,NA,"Killed","Total","Mopeds"
"1030","370","740","ESP","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","Unknown Age","Mopeds"
"1030","370","740","DNK","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","Unknown Age","Mopeds"
"1030","310","740","ISL","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","65 Years and more","Mopeds"
"1030","310","740","CHE","NUMBER","CORRECTED","P1Y","2010",2,NA,"Killed","65 Years and more","Mopeds"
"1030","110","740","NOR","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","Total","Mopeds"
"1030","150","740","USA","NUMBER","CORRECTED","P1Y","2007",2,"f","Killed","15-17 Years","Mopeds"
"1030","310","740","ISL","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","65 Years and more","Mopeds"
"1030","230","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","21-24 Years","Mopeds"
"1030","110","740","BEL","NUMBER","CORRECTED","P1Y","2006",36,NA,"Killed","Total","Mopeds"
"1030","190","740","LUX","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","18-20 Years","Mopeds"
"1030","120","740","POL","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","00-05 Years","Mopeds"
"1030","370","740","LUX","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","Unknown Age","Mopeds"
"1030","190","740","AUT","NUMBER","CORRECTED","P1Y","2005",3,NA,"Killed","18-20 Years","Mopeds"
"1030","240","740","FRA","NUMBER","CORRECTED","P1Y","2009",104,NA,"Killed","25-64 Years","Mopeds"
"1030","150","740","CAN","NUMBER","CORRECTED","P1Y","2010",1,NA,"Killed","15-17 Years","Mopeds"
"1030","190","740","BEL","NUMBER","CORRECTED","P1Y","2012",2,NA,"Killed","18-20 Years","Mopeds"
"1030","240","740","FRA","NUMBER","CORRECTED","P1Y","2014",62,NA,"Killed","25-64 Years","Mopeds"
"1030","130","740","GBR","NUMBER","CORRECTED","P1Y","2008",0,"f","Killed","06-09 Years","Mopeds"
"1030","130","740","AUT","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","06-09 Years","Mopeds"
"1030","240","740","GBR","NUMBER","CORRECTED","P1Y","2013",2,NA,"Killed","25-64 Years","Mopeds"
"1030","120","740","ISR","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","00-05 Years","Mopeds"
"1030","130","740","SVN","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","06-09 Years","Mopeds"
"1030","240","740","LTU","NUMBER","CORRECTED","P1Y","2010",2,"f","Killed","25-64 Years","Mopeds"
"1030","190","740","DNK","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","18-20 Years","Mopeds"
"1030","110","740","SVN","NUMBER","CORRECTED","P1Y","2013",3,NA,"Killed","Total","Mopeds"
"1030","370","740","DEU","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","Unknown Age","Mopeds"
"1030","140","740","JPN","NUMBER","CORRECTED","P1Y","2015",1,NA,"Killed","10-14 Years","Mopeds"
"1030","310","740","JPN","NUMBER","CORRECTED","P1Y","2007",273,NA,"Killed","65 Years and more","Mopeds"
"1030","370","740","POL","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","Unknown Age","Mopeds"
"1030","230","740","NOR","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","21-24 Years","Mopeds"
"1030","190","740","CAN","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","18-20 Years","Mopeds"
"1030","150","740","LUX","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","15-17 Years","Mopeds"
"1030","140","740","DEU","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","10-14 Years","Mopeds"
"1030","190","740","NZL","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","18-20 Years","Mopeds"
"1030","120","740","SWE","NUMBER","CORRECTED","P1Y","2006",0,"f","Killed","00-05 Years","Mopeds"
"1030","370","740","FRA","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","Unknown Age","Mopeds"
"1030","190","740","DEU","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","18-20 Years","Mopeds"
"1030","130","740","FRA","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","06-09 Years","Mopeds"
"1030","190","740","DEU","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","18-20 Years","Mopeds"
"1030","120","740","FIN","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","00-05 Years","Mopeds"
"1030","120","740","FIN","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","00-05 Years","Mopeds"
"1030","120","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","00-05 Years","Mopeds"
"1030","370","740","SVN","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","Unknown Age","Mopeds"
"1030","370","740","GBR","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","Unknown Age","Mopeds"
"1030","120","740","SWE","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","00-05 Years","Mopeds"
"1030","230","740","ISR","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","21-24 Years","Mopeds"
"1030","310","740","CZE","NUMBER","CORRECTED","P1Y","2013",3,NA,"Killed","65 Years and more","Mopeds"
"1030","310","740","DEU","NUMBER","CORRECTED","P1Y","2015",20,NA,"Killed","65 Years and more","Mopeds"
"1030","150","740","USA","NUMBER","CORRECTED","P1Y","2008",5,"f","Killed","15-17 Years","Mopeds"
"1030","230","740","PRT","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","21-24 Years","Mopeds"
"1030","370","740","DNK","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","Unknown Age","Mopeds"
"1030","310","740","DEU","NUMBER","CORRECTED","P1Y","2008",32,NA,"Killed","65 Years and more","Mopeds"
"1030","130","740","ISL","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Mopeds"
"1030","190","740","ISR","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","18-20 Years","Mopeds"
"1030","190","740","FIN","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","18-20 Years","Mopeds"
"1030","110","740","JPN","NUMBER","CORRECTED","P1Y","2012",417,NA,"Killed","Total","Mopeds"
"1030","240","740","KOR","NUMBER","CORRECTED","P1Y","2006",257,NA,"Killed","25-64 Years","Mopeds"
"1030","150","740","AUT","NUMBER","CORRECTED","P1Y","2006",11,NA,"Killed","15-17 Years","Mopeds"
"1030","240","740","CAN","NUMBER","CORRECTED","P1Y","2006",1,NA,"Killed","25-64 Years","Mopeds"
"1030","150","740","FRA","NUMBER","CORRECTED","P1Y","2007",98,NA,"Killed","15-17 Years","Mopeds"
"1030","310","740","LUX","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","65 Years and more","Mopeds"
"1030","310","740","LUX","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","65 Years and more","Mopeds"
"1030","130","740","DNK","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","06-09 Years","Mopeds"
"1030","140","740","SVN","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","10-14 Years","Mopeds"
"1030","150","740","NLD","NUMBER","CORRECTED","P1Y","2006",9,"f","Killed","15-17 Years","Mopeds"
"1030","130","740","ESP","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","06-09 Years","Mopeds"
"1030","230","740","LTU","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","21-24 Years","Mopeds"
"1030","230","740","DNK","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","21-24 Years","Mopeds"
"1030","140","740","CHE","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","10-14 Years","Mopeds"
"1030","310","740","GRC","NUMBER","CORRECTED","P1Y","2008",8,NA,"Killed","65 Years and more","Mopeds"
"1030","130","740","ITA","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","06-09 Years","Mopeds"
"1030","240","740","GRC","NUMBER","CORRECTED","P1Y","2012",18,NA,"Killed","25-64 Years","Mopeds"
"1030","240","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","25-64 Years","Mopeds"
"1030","110","740","FRA","NUMBER","CORRECTED","P1Y","2012",179,NA,"Killed","Total","Mopeds"
"1030","150","740","LTU","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","15-17 Years","Mopeds"
"1030","130","740","ITA","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Mopeds"
"1030","370","740","FRA","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","Unknown Age","Mopeds"
"1030","110","740","USA","NUMBER","CORRECTED","P1Y","2011",130,NA,"Killed","Total","Mopeds"
"1030","190","740","ISL","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","18-20 Years","Mopeds"
"1030","120","740","ESP","NUMBER","CORRECTED","P1Y","2008",0,"f","Killed","00-05 Years","Mopeds"
"1030","230","740","CZE","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","21-24 Years","Mopeds"
"1030","120","740","NZL","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","00-05 Years","Mopeds"
"1030","130","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","06-09 Years","Mopeds"
"1030","310","740","SVN","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","65 Years and more","Mopeds"
"1030","150","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","15-17 Years","Mopeds"
"1030","150","740","KOR","NUMBER","CORRECTED","P1Y","2005",39,NA,"Killed","15-17 Years","Mopeds"
"1030","370","740","FRA","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","Unknown Age","Mopeds"
"1030","190","740","LUX","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","18-20 Years","Mopeds"
"1030","370","740","GBR","NUMBER","CORRECTED","P1Y","2006",0,"f","Killed","Unknown Age","Mopeds"
"1030","130","740","FRA","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","06-09 Years","Mopeds"
"1030","240","740","ITA","NUMBER","CORRECTED","P1Y","2015",41,NA,"Killed","25-64 Years","Mopeds"
"1030","190","740","LUX","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","18-20 Years","Mopeds"
"1030","150","740","JPN","NUMBER","CORRECTED","P1Y","2011",24,NA,"Killed","15-17 Years","Mopeds"
"1030","240","740","NLD","NUMBER","CORRECTED","P1Y","2011",11,NA,"Killed","25-64 Years","Mopeds"
"1030","370","740","AUT","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","Unknown Age","Mopeds"
"1030","310","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","65 Years and more","Mopeds"
"1030","150","740","USA","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","15-17 Years","Mopeds"
"1030","240","740","NZL","NUMBER","CORRECTED","P1Y","2011",1,NA,"Killed","25-64 Years","Mopeds"
"1030","150","740","NLD","NUMBER","CORRECTED","P1Y","2013",4,NA,"Killed","15-17 Years","Mopeds"
"1030","190","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","18-20 Years","Mopeds"
"1030","190","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2015",1,NA,"Killed","18-20 Years","Mopeds"
"1030","150","740","ISL","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","15-17 Years","Mopeds"
"1030","130","740","FIN","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","06-09 Years","Mopeds"
"1030","190","740","AUT","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","18-20 Years","Mopeds"
"1030","140","740","NOR","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","10-14 Years","Mopeds"
"1030","230","740","KOR","NUMBER","CORRECTED","P1Y","2008",29,NA,"Killed","21-24 Years","Mopeds"
"1030","120","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2006",0,"f","Killed","00-05 Years","Mopeds"
"1030","230","740","ESP","NUMBER","CORRECTED","P1Y","2012",5,NA,"Killed","21-24 Years","Mopeds"
"1030","130","740","NLD","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","06-09 Years","Mopeds"
"1030","240","740","NOR","NUMBER","CORRECTED","P1Y","2015",1,NA,"Killed","25-64 Years","Mopeds"
"1030","310","740","POL","NUMBER","CORRECTED","P1Y","2014",14,NA,"Killed","65 Years and more","Mopeds"
"1030","240","740","ISL","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","25-64 Years","Mopeds"
"1030","240","740","ISL","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","25-64 Years","Mopeds"
"1030","120","740","NLD","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","00-05 Years","Mopeds"
"1030","150","740","PRT","NUMBER","CORRECTED","P1Y","2005",3,"f","Killed","15-17 Years","Mopeds"
"1030","140","740","ESP","NUMBER","CORRECTED","P1Y","2010",3,"f","Killed","10-14 Years","Mopeds"
"1030","140","740","GRC","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","10-14 Years","Mopeds"
"1030","110","740","NLD","NUMBER","CORRECTED","P1Y","2012",21,NA,"Killed","Total","Mopeds"
"1030","230","740","LUX","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","21-24 Years","Mopeds"
"1030","120","740","GRC","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","00-05 Years","Mopeds"
"1030","370","740","ISL","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","Unknown Age","Mopeds"
"1030","230","740","NOR","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","21-24 Years","Mopeds"
"1030","240","740","USA","NUMBER","CORRECTED","P1Y","2008",64,"f","Killed","25-64 Years","Mopeds"
"1030","120","740","AUT","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","00-05 Years","Mopeds"
"1030","140","740","DNK","NUMBER","CORRECTED","P1Y","2007",1,NA,"Killed","10-14 Years","Mopeds"
"1030","110","740","BEL","NUMBER","CORRECTED","P1Y","2005",30,NA,"Killed","Total","Mopeds"
"1030","240","740","ISL","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","25-64 Years","Mopeds"
"1030","140","740","USA","NUMBER","CORRECTED","P1Y","2007",1,"f","Killed","10-14 Years","Mopeds"
"1030","230","740","ISR","NUMBER","CORRECTED","P1Y","2012",2,NA,"Killed","21-24 Years","Mopeds"
"1030","150","740","GBR","NUMBER","CORRECTED","P1Y","2009",4,"f","Killed","15-17 Years","Mopeds"
"1030","140","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2006",2,"f","Killed","10-14 Years","Mopeds"
"1030","310","740","ISL","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","65 Years and more","Mopeds"
"1030","370","740","AUT","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","Unknown Age","Mopeds"
"1030","110","740","ITA","NUMBER","CORRECTED","P1Y","2013",125,NA,"Killed","Total","Mopeds"
"1030","190","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2006",0,"f","Killed","18-20 Years","Mopeds"
"1030","120","740","USA","NUMBER","CORRECTED","P1Y","2006",0,"f","Killed","00-05 Years","Mopeds"
"1030","150","740","CZE","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","15-17 Years","Mopeds"
"1030","190","740","ITA","NUMBER","CORRECTED","P1Y","2009",16,NA,"Killed","18-20 Years","Mopeds"
"1030","110","740","SWE","NUMBER","CORRECTED","P1Y","2013",3,NA,"Killed","Total","Mopeds"
"1030","370","740","LUX","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","Unknown Age","Mopeds"
"1030","190","740","ITA","NUMBER","CORRECTED","P1Y","2008",25,NA,"Killed","18-20 Years","Mopeds"
"1030","130","740","CZE","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","06-09 Years","Mopeds"
"1030","140","740","KOR","NUMBER","CORRECTED","P1Y","2008",4,NA,"Killed","10-14 Years","Mopeds"
"1030","230","740","FIN","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","21-24 Years","Mopeds"
"1030","130","740","CZE","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","06-09 Years","Mopeds"
"1030","140","740","KOR","NUMBER","CORRECTED","P1Y","2011",2,NA,"Killed","10-14 Years","Mopeds"
"1030","230","740","FRA","NUMBER","CORRECTED","P1Y","2006",24,NA,"Killed","21-24 Years","Mopeds"
"1030","130","740","CZE","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Mopeds"
"1030","110","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2010",9,"f","Killed","Total","Mopeds"
"1030","230","740","DNK","NUMBER","CORRECTED","P1Y","2013",3,NA,"Killed","21-24 Years","Mopeds"
"1030","130","740","CZE","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","06-09 Years","Mopeds"
"1030","370","740","JPN","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","Unknown Age","Mopeds"
"1030","370","740","ISL","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","Unknown Age","Mopeds"
"1030","190","740","PRT","NUMBER","CORRECTED","P1Y","2010",3,"f","Killed","18-20 Years","Mopeds"
"1030","150","740","BEL","NUMBER","CORRECTED","P1Y","2005",5,NA,"Killed","15-17 Years","Mopeds"
"1030","230","740","CHE","NUMBER","CORRECTED","P1Y","2007",0,"f","Killed","21-24 Years","Mopeds"
"1030","110","740","KOR","NUMBER","CORRECTED","P1Y","2006",535,NA,"Killed","Total","Mopeds"
"1030","110","740","KOR","NUMBER","CORRECTED","P1Y","2007",542,NA,"Killed","Total","Mopeds"
"1030","240","740","USA","NUMBER","CORRECTED","P1Y","2006",32,"f","Killed","25-64 Years","Mopeds"
"1030","110","740","KOR","NUMBER","CORRECTED","P1Y","2008",490,NA,"Killed","Total","Mopeds"
"1030","150","740","NZL","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","15-17 Years","Mopeds"
"1030","150","740","DNK","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","15-17 Years","Mopeds"
"1030","230","740","FRA","NUMBER","CORRECTED","P1Y","2007",29,NA,"Killed","21-24 Years","Mopeds"
