"POWERCODE","SUBJECT","UNIT","LOCATION","SEX","FREQUENCY","TIME_FORMAT","REFERENCEPERIOD","obsTime","obsValue","OBS_STATUS","UNIT_label","SUBJECT_label","POWERCODE_label"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1972",3981.367,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1973",3998.521,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"2007",5067.071,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"2008",5067.993,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","MA","A","P1Y",NA,"1989",27669,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","MA","A","P1Y",NA,"1990",27572,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","MA","A","P1Y",NA,"1991",27592,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1979",3983.361,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1980",3982.256,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1981",3988.481,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1982",3987.702,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1983",3978.904,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1984",3975.665,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1985",3973.736,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1986",3971.504,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","FE","A","P1Y",NA,"1987",3969.131,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","MA","A","P1Y",NA,"2001",27884,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1956",2183,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1957",2233,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1958",2286,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1959",2335,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1960",2377,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1961",2427,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1962",2485,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1963",2537,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1964",2589,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1965",2635,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1966",2683,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1967",2728,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1968",2754,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1969",2780,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1970",2820,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1971",2864,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1972",2913,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1973",2971,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1974",3032,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1975",3087,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1976",3116,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1977",3128,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1978",3129,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1979",3124,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1980",3144,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1981",3157,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1982",3183,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1983",3226,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1984",3258,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1985",3272,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1986",3277,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1987",3304,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1988",3317,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1989",3330,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1990",3363,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1991",3495.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1992",3531.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1993",3572.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1994",3620,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1995",3673.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1996",3732,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1997",3781.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1998",3815,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"1999",3835.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2000",3857.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2001",3880.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2002",3948.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2003",4027.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2004",4087.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2005",4133.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2006",4184.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2007",4223.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2008",4259.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2009",4302.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2010",4350.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2011",4384,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2012",4408.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2013",4442.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","TT","A","P1Y",NA,"2014",4509.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"1983",6418.774,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"1984",6441.865,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"1985",6470.366,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1974",28883,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1975",28868,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1976",28855,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1977",28848,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1978",28852,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"2010",24652.59,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"2011",24837.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"2012",24964.88,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"1977",955727.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"1978",963929.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"2013",25087,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"1980",981926.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"1981",990819.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1987",29205,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1988",29265,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2001",7226.647,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2002",7284.754,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2003",7339,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2004",7389.625,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2005",7437.115,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2006",7483.934,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1995",29821,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1996",29877,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"1997",29943,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1955",4358.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1956",4385.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1957",4418.75,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1958",4448.55,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1959",4468.017,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1960",4487.877,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1961",4497.341,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"2001",1160624,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"2002",1168022,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1964",4599.492,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1965",4644.842,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1966",4674.63,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1967",4697.826,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1968",4713.003,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1969",4723.716,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1970",4725.754,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1971",4733.264,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1972",4752.296,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1978",222584.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1979",225055.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1968",164.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1969",165.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1977",4811.261,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1992",38173,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1986",240132.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1987",242288.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1988",244499,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1989",246819.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1983",4811.329,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1984",4810.539,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1992",256514.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1993",259918.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1994",263125.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1995",266278.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1996",269394.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1997",272646.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1998",275854.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1999",279040.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1993",4931.848,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"2002",287625.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1995",4956.728,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"1996",4965.282,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1958",85.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1959",87,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1960",88.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1961",90.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1962",92,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1963",93.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2003",5077.03,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2004",5099.25,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2005",5127.573,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2006",5162.614,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2007",5202.858,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2008",5246.48,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2009",5290.436,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2010",5356.969,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2011",5426.749,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2012",5469.608,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2013",5497.108,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","MA","A","P1Y",NA,"2014",5521.382,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2009",244.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2010",249.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2011",254.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2012",261.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2013",268.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1955",43427.67,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1982",117.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1983",119.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1984",120.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1985",121.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1986",122.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1987",123.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1988",125.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1989",126.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1990",127.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1991",129.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1992",130.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1993",132.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1966",49163.66,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1967",49548.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1968",49915.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1969",50317.98,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1967",4452.551,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1968",4542.771,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1955",23857,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IRL","MA","A","P1Y",NA,"1980",1709,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1970",4723.21,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1957",25250,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUS","FE","A","P1Y",NA,"1995",9044,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUS","FE","A","P1Y",NA,"1996",9159,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2006",154.287,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2007",158.866,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2008",163.176,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2009",161.548,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2010",159.838,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1950",3873.118,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1951",3911.153,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1952",3967.166,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1990",56708.83,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1991",56975.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1992",57239.85,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1993",57467.09,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1994",57658.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1995",57844.25,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1996",58025.99,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1997",58207.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1998",58397.79,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1999",58677.41,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"2000",59062.39,NA,"Persons","Population","Thousands"
